ACCT_ID,TRANSACTION_TIMESTAMP,TRANSACTION_VALUE,SKU
313930405216582784,10/20/15 12:46 AM,9.99,74089
3431823686061145136,10/24/15 12:10 AM,49.99,35590
3447945734912838099,10/18/15 11:29 PM,6.6,62239
4545145589591909491,10/24/15 10:36 PM,9.99,35514
1198394792229043380,10/29/15 3:20 AM,3.99,75963
3903161446013768604,10/31/15 1:00 AM,19.99,61885
857075574568920165,11/1/15 6:28 AM,9.99,58978
533974949069948433,11/2/15 1:12 AM,19.99,74475
4039066797489527317,11/2/15 6:54 PM,3.99,75963
353215168174615529,10/19/15 4:18 PM,0.36567,73123
178796594311513325,10/26/15 1:34 AM,5.99,76414
260104724824802059,10/27/15 4:13 AM,2.99,60504
771431527925783815,10/27/15 12:14 AM,4.99,75807
3131124930734503890,11/3/15 7:50 PM,17.99,35589
3725377789466007656,11/6/15 12:17 AM,17.99,35589
4462464678847243024,11/5/15 10:47 PM,59.99,67036
815876675993677713,11/7/15 4:13 PM,14.99,6957
970329026269016454,11/7/15 10:49 PM,19.99,74091
840064471368242,11/12/15 10:27 PM,19.99,74475
2849967422684735354,10/21/15 4:22 AM,2.98508,58441
3208859251416916393,10/29/15 9:23 PM,3.82277,75963
204824932802160181,10/30/15 5:13 AM,19.99,75960
1430588959338067849,10/31/15 10:09 PM,19.99,75960
468789478528429670,10/22/15 6:55 AM,19.99,58978
1995798640294256160,11/7/15 5:41 PM,2.99,70900
972028153243811205,11/10/15 1:03 AM,59.99,71577
720933280575813388,10/19/15 1:16 AM,4.99,73336
3777321920599636850,10/22/15 12:42 AM,1.99,3997
4607092396058343011,10/22/15 3:05 AM,1.99,76497
3581269205138115213,10/20/15 10:12 PM,7.45524,75961
1831562220981748871,10/26/15 11:00 PM,14.91794,75960
515682096117359150,10/27/15 1:26 AM,19.99,75960
3818962350064615488,10/27/15 6:35 PM,4.99,74088
2572911803604111438,10/28/15 12:00 AM,3.99,72217
2076372691991161296,11/1/15 3:15 AM,9.99,76537
1336076394189170705,11/2/15 6:22 AM,3.76626,57961
538867256048815280,11/12/15 7:26 PM,38.03539,67036
3408973600220166750,10/19/15 4:37 AM,4.99,37771
2990109745825711922,10/23/15 12:45 AM,1.99,76497
531436858430278549,10/26/15 6:02 PM,3.49,73123
1235264238179877678,10/24/15 7:55 PM,14.99,73372
1848603704032649433,10/28/15 6:14 AM,4.99,58981
3857301383309296890,10/29/15 3:54 AM,19.99,75960
1594662851009397116,11/5/15 11:10 PM,1.99,76629
1599578743819702010,11/6/15 3:08 AM,59.99,67036
2282190523457545474,11/9/15 5:42 PM,59.99,71577
4119892033164674059,11/16/15 5:40 AM,9.99,35514
497568482873067804,11/5/15 7:33 PM,49.99,74635
4070291628746986208,11/5/15 7:15 PM,14.99,76537
2345082489755966243,11/10/15 4:21 AM,9.99,74475
2277511633095198210,11/14/15 9:42 AM,19.99,55372
3873136721351837589,11/14/15 1:09 AM,3.41626,73123
1609543295203316409,10/20/15 2:00 PM,17.99,35589
3321441890447918073,10/21/15 6:30 PM,14.99,69141
973533344820111619,10/24/15 4:53 PM,4.99,72261
4414047882638485651,10/21/15 4:43 AM,119.99,75795
185093611419694726,10/23/15 3:06 AM,9.99,75799
2729638794940898515,10/25/15 9:26 PM,71.99,74338
4354592182344799347,10/28/15 3:17 AM,9.99,35514
3355448302662770070,10/28/15 6:07 PM,9.99,37771
1784487405074102609,10/28/15 11:01 PM,6.99,76486
1789497242383039576,10/20/15 9:47 PM,1.99,4642
2459958165841881681,10/20/15 6:28 PM,59.99,76455
266237635102897104,10/29/15 1:42 AM,24.99,68190
4171917444677260264,11/6/15 12:59 AM,11.92666,74088
259516480014376987,11/8/15 3:40 PM,13.68787,35589
1559723353395200200,11/8/15 7:31 AM,29.99,63868
4351458772857254684,11/14/15 3:04 AM,4.02752,74089
1669069643335711691,11/15/15 3:50 AM,9.99,35514
2252550588545574243,10/24/15 3:32 PM,1.99,67440
4141876577057008157,10/26/15 1:01 AM,9.99,35514
3524743625279951235,10/30/15 12:57 AM,49.99,35590
855764590972390574,10/31/15 12:45 AM,5.9627,61897
2295275520391953834,10/31/15 6:10 AM,9.99,75961
37254462384836383,10/31/15 7:50 PM,9.99,65049
3242284423143213904,11/2/15 3:17 AM,1.99,75721
350867420790366199,11/14/15 7:15 AM,9.12271,52489
848340824588409564,10/20/15 3:52 PM,0.99,14592
2598634075752182993,10/25/15 7:43 PM,59.99,74257
538107291283492914,11/5/15 11:53 PM,2.99,76488
4436970674493338331,11/6/15 9:01 PM,39.99,68184
2957318666334672294,11/8/15 12:48 AM,99.99,76876
582864368597981584,11/8/15 8:49 PM,19.99,40564
3386367489432889186,11/8/15 6:53 AM,3.99,49564
4581503661059132036,11/10/15 12:14 AM,59.99,71577
2731315274935600332,11/10/15 6:43 PM,59.99,76938
1843919321925468084,10/18/15 4:47 PM,4.99,74647
4295374120688118540,10/19/15 2:25 AM,6.99,75180
4004284591693561391,10/21/15 5:06 PM,5.59,57964
3328595940963300413,10/26/15 11:29 PM,19.99,75960
397339755055149,10/28/15 2:37 PM,29.99,76537
2700642286214972981,10/30/15 5:21 AM,29.99,56326
3149774949873501267,10/30/15 1:42 AM,12.99,75823
3591332541476044273,10/31/15 7:30 PM,3.35075,73123
3264696179130658822,11/1/15 3:32 AM,14.99,74919
1540975841442379932,11/2/15 12:17 AM,99.99,67038
3205633420343655480,11/3/15 6:39 PM,60.86119,76782
2839213946723343517,10/20/15 2:20 AM,4.93013,35514
1608729764308168,11/13/15 9:14 PM,59.99,76876
2343233518495268418,10/18/15 7:20 AM,9.99,65049
2270225947952171853,10/28/15 8:41 PM,2.99,60439
2107793327873124798,10/30/15 3:12 AM,49.99,74472
572907435952115366,11/5/15 11:29 PM,19.99,75960
1470191184577750377,11/6/15 5:22 AM,7.60099,35514
1469850074738162691,11/7/15 3:06 AM,0.99,45874
539899196616361265,10/21/15 5:47 PM,9.99,67821
1830597629411203059,10/20/15 6:53 PM,4.99,76485
3964865339027866965,10/23/15 1:50 PM,1.99,73123
291245512201971926,10/24/15 5:01 AM,1.99,68931
2534541874406790129,10/25/15 7:49 PM,7,57409
882181280819679116,10/26/15 4:01 AM,19.99,76537
1062342558584515316,10/26/15 5:25 PM,19.99,75960
531041716173040149,10/27/15 4:04 AM,9.99,75961
3230059426789112116,10/27/15 1:45 AM,4.99,74335
1002621306424932063,10/28/15 1:08 AM,4.99,74475
2743305136494091034,10/28/15 1:26 AM,1.99,68226
461174953326866082,10/28/15 2:34 PM,3.35075,73123
1673228007239966103,10/28/15 3:50 PM,7.49,74089
1248284147135752569,11/3/15 2:40 AM,9.99,72261
3628821183880525687,11/8/15 2:40 AM,71.99,76876
4350700229033612032,11/13/15 1:30 AM,17.99,35589
2342814018337228044,10/18/15 10:14 PM,9.99,74089
3724902293258314821,10/20/15 7:06 AM,2.99,73852
480510907434258898,10/22/15 4:57 AM,9.99,1621
1909039825758772693,10/23/15 10:50 PM,14.99,4137
1872204630767182478,10/18/15 8:34 PM,4.99,74647
894009852229294331,10/30/15 9:46 PM,99.99,67038
1234056131756184762,11/5/15 5:06 AM,39.99,74089
2019747435004485226,11/9/15 12:59 AM,49.99,35590
1109463144035422784,11/9/15 6:37 AM,10.39,62721
1279954102901714548,10/26/15 6:04 PM,9.99,75961
3603206437672132010,10/25/15 11:55 PM,9.99,3142
1802864282228723335,11/3/15 12:11 AM,59.99,70897
1634780493148398175,11/5/15 9:01 PM,59.99,67036
3957556959831679962,10/20/15 1:33 AM,5.99,75799
375343305179477858,10/28/15 2:22 AM,2.99,73173
1890341639343182378,10/31/15 2:39 AM,2.99,62241
4604308743248193431,10/30/15 8:00 PM,19.99,61885
3369951245468727055,11/2/15 4:10 AM,1.99,5746
2757772802196136830,11/4/15 1:11 AM,1.99,74473
3217593722859601757,11/13/15 11:54 PM,0.99,57112
993130163035522145,11/14/15 7:30 PM,1.13368,74092
4558077596148199716,10/21/15 12:20 AM,17.99,35589
872197485220581532,10/23/15 10:31 PM,3.72389,76467
3735932016907085091,11/5/15 7:35 AM,2.99,72972
3833346067013304665,11/7/15 1:28 AM,38.03539,35590
1350596002434691151,11/7/15 4:39 AM,1.13368,60796
4065243984283707732,11/8/15 2:04 AM,7.99,69135
984446477381580157,11/9/15 6:13 PM,9.99,65596
1021888493569666241,11/8/15 7:18 AM,2.99,76518
2029574387677412846,11/13/15 8:20 PM,5.1942,35514
2520772504085499656,11/13/15 4:20 PM,9.99,35514
4175706714210841854,10/19/15 4:40 PM,9.99,35514
1144573175453166916,10/23/15 1:34 AM,24.5,71571
3702206498700101841,10/26/15 6:34 AM,9.99,72261
1590710596339146621,10/22/15 11:04 PM,1.99,76497
590029191644807751,10/23/15 1:31 AM,9.99,58978
2990141772067892759,10/27/15 4:33 AM,9.99,75961
4473680136123775209,10/30/15 4:45 AM,4.99,75961
2246818804129647716,11/2/15 4:08 AM,7.5,57111
3931516336202681249,11/2/15 11:03 PM,7.49,74089
4407009019427917425,11/6/15 4:48 PM,9.99,74475
283633102600102801,11/9/15 6:01 PM,38.03539,72261
3182068176927048347,11/10/15 4:41 PM,23.8793,76938
3381944249035951058,11/14/15 3:17 PM,49.99,35590
1823509411058386228,11/15/15 5:42 AM,11.99,64963
3435831640551905548,10/23/15 3:29 PM,19.99,72261
952019200158211404,10/24/15 2:23 AM,9.99,74475
1491096889507696686,10/24/15 1:53 AM,5.99,76414
2370944296122748213,10/26/15 11:00 PM,17.99,35589
1271302736871964126,11/4/15 2:56 AM,19.99,75403
210947906027620953,11/6/15 3:10 AM,99.99,67038
3987516782538870118,11/6/15 7:17 PM,38.03539,35590
4074954056770515623,11/8/15 4:45 PM,19.99,65596
1550625208109313605,10/22/15 12:08 AM,6.70897,73122
2970470959928365696,10/23/15 1:43 AM,4.6,58441
1221795361317448076,10/27/15 1:19 AM,49.99,72259
3881168296535913732,11/1/15 3:10 AM,17.99,35589
1993266192576863050,11/3/15 3:25 AM,1.99,26764
1706770379270229121,11/4/15 11:59 PM,1.99,45960
2762722526878602086,11/5/15 6:05 AM,49.99,74635
3081895469608230018,11/7/15 12:16 AM,60.86119,76876
2637149667894543832,11/8/15 5:16 AM,3.99,72219
562720493093839652,11/11/15 2:05 AM,0.75325,76453
3450645774065422699,11/10/15 8:45 PM,10.65084,72669
2477604921489083361,11/11/15 10:30 PM,14.99,69141
787090524377177556,11/14/15 3:05 AM,9.99,72261
77640616987086594,10/19/15 2:22 AM,3.99,64689
3494525749687911024,10/23/15 1:52 AM,1.99,26763
1842148199277635229,10/23/15 10:29 PM,4.99,72261
2619852742585312747,10/18/15 4:47 PM,1.99,75966
4328218257672499312,10/23/15 11:46 PM,9.99,35514
4105136389428198984,10/24/15 1:13 AM,8.11413,76404
3352252736855277650,10/31/15 7:47 PM,59.99,75795
854110579989673663,10/22/15 12:45 AM,1.99,76497
1720471361067478116,10/18/15 3:48 AM,39.99,73855
1777864370091397270,10/18/15 2:37 AM,4.93013,35514
1096826872613064957,10/21/15 12:01 AM,19.99,74091
393619858857347346,10/27/15 5:59 AM,0.86321,74092
573034791001295195,10/27/15 4:25 AM,8.99,62580
3057317519822119408,10/28/15 4:04 AM,19.99,75960
4453463146695077554,10/29/15 1:08 AM,9.99,68329
1024182427068699593,10/28/15 9:49 AM,1.99,76602
4108453732883475780,11/2/15 12:52 AM,2.99,73126
4127356292406238921,11/5/15 3:50 AM,17.99,35589
2801471520682033843,11/5/15 7:15 PM,59.99,67036
2952526875858396321,11/10/15 2:09 PM,48.68743,76938
1651851116609835557,11/12/15 1:13 AM,59.99,76876
3933894854734903845,11/14/15 8:00 AM,4.99,65049
4265742620295958190,10/24/15 5:25 PM,4.99,74089
2023890241217995809,10/20/15 12:06 AM,59.99,74338
488954472354588116,10/20/15 6:45 PM,4.99,75135
3085663936690765026,10/23/15 2:06 AM,2.60448,76410
2091584550664712591,10/26/15 9:38 PM,89.99,73285
1023541593690288787,10/29/15 7:11 PM,14.99,69141
2002888243948730186,10/30/15 10:55 PM,2.60448,76692
1811064226483881809,11/1/15 9:23 PM,20.4,56989
3361312873494435174,11/4/15 11:50 PM,1.99,26766
1030551294886927941,11/10/15 7:26 PM,30,66339
1465160017801232449,11/11/15 5:29 PM,3.79669,38139
599606217703979761,11/14/15 8:12 PM,19.99,62884
927309885559865060,11/15/15 8:48 PM,14.99,43594
4076761219827926144,10/20/15 2:40 AM,4.99,74089
578826949322336327,10/26/15 3:20 AM,49.99,49945
2364601365260054372,10/23/15 3:17 PM,59.99,66454
3778807249860126709,10/31/15 12:48 AM,3.72389,63381
4539727593364392123,11/1/15 4:55 PM,4.99,74089
409197662494193913,11/1/15 7:06 PM,3.99,66460
2000317889929301265,11/1/15 8:32 PM,9.99,64966
2847366735200938017,11/7/15 1:50 AM,9.99,35514
132123200015607988,11/8/15 5:40 PM,4.99,74475
2404453393396119731,11/11/15 5:30 AM,17.99,35589
2624094327469506008,11/11/15 4:07 AM,29.99,76938
3797784568361452490,10/22/15 6:48 PM,24.99,69882
3504436872061298397,10/26/15 6:49 PM,4.99,75961
265544713720717573,10/18/15 1:55 AM,2.99,72373
211924155981169372,10/27/15 12:33 AM,39.99,74089
2096192113529822633,11/6/15 8:13 AM,14.99,6957
4100431323759009517,11/8/15 4:37 AM,3.99,76819
361307614493648325,11/14/15 12:10 PM,14.99,72259
1373869211179118974,11/14/15 6:52 AM,5.99,76414
744424576004834647,11/16/15 9:24 AM,1.99,43197
3416057330512856625,10/22/15 8:53 PM,19.99,74475
2782454153213874536,10/23/15 5:57 PM,59.99,76539
2349618920894352111,11/2/15 12:10 AM,0.99,34360
1491378657952608381,11/4/15 1:01 AM,1.99,76497
1570627544916261515,11/6/15 3:50 AM,99.99,67038
2874353884641530885,11/7/15 2:08 AM,7.99,73290
1259555410255606525,10/24/15 4:17 PM,2.49,45960
626170528517590465,10/18/15 1:10 AM,2.99,72373
3918668898605235301,10/23/15 12:42 AM,5.99,62580
2818486604544791293,10/27/15 4:54 AM,4.99,76486
3480841812122386565,10/27/15 5:33 PM,3.99,76539
419042046269373326,11/3/15 5:13 AM,3.79669,2452
4212584424447306240,11/5/15 2:15 AM,99.99,67038
2449568049538115442,11/8/15 5:02 PM,19.99,74475
4487285943012350857,10/19/15 7:56 PM,19.99,56329
1484616965314339807,10/20/15 12:14 AM,3.99,72373
4457908100285811181,10/23/15 11:13 PM,9.69405,74335
21899073172680996,10/20/15 9:34 PM,19.99,76485
4457908100285811181,10/30/15 9:48 AM,9.69405,73125
1834801875570878803,11/1/15 3:57 AM,14.99,73377
4051146977213255950,11/12/15 2:08 AM,49.99,67036
238399129423657108,11/14/15 11:47 PM,4.99,67818
786288680865022338,10/22/15 2:58 AM,3.49,18012
654747127028573952,10/24/15 3:01 PM,4.99,75961
2240750244602365881,10/24/15 4:37 PM,39.99,73855
1930561858626587838,10/26/15 8:16 AM,59.99,74338
4060180626342220351,10/28/15 11:58 PM,39.99,74703
4039438939151968516,10/29/15 9:43 AM,5.99,66460
2059434310499744016,11/2/15 4:30 AM,17.99,35589
278536938260754462,11/4/15 6:31 PM,9.99,35514
858533857949775258,11/7/15 4:10 PM,99.99,76876
4594795008457127064,11/7/15 1:24 PM,49.99,76876
1312352433705219356,11/10/15 12:23 PM,2.85564,54595
296091336212426730,11/13/15 6:01 PM,34.99,33987
2419749115849353111,10/22/15 12:03 AM,1.99,67440
1417981795285455160,10/25/15 3:35 AM,19.99,75960
3366823794378223818,10/25/15 4:22 AM,4.47016,64584
4362304060598397875,10/24/15 3:29 PM,1.99,76497
2572902355652067858,10/25/15 11:39 PM,1.99,45960
2507416754440607546,10/23/15 9:03 PM,1.99,76519
1149431011979839295,10/25/15 5:51 AM,59.99,76539
4110742972367360343,10/31/15 6:42 PM,19.99,74917
1423251927126653499,11/14/15 5:10 AM,38.03539,35590
1378817932343902341,10/24/15 11:26 PM,59.99,73848
3370216520405973141,10/27/15 5:29 PM,14.99,67089
4005326865934839178,10/27/15 2:17 PM,3.99,53322
4132606635250729775,10/27/15 12:39 PM,5.49,10252
4033529381741127177,10/28/15 8:08 AM,4.99,76575
2817185501518450395,11/1/15 8:54 PM,0.99,57112
220505745879742242,11/2/15 2:09 AM,0.99,3415
4488904899188150533,11/3/15 1:01 AM,25.9814,35590
1504306916115140292,11/3/15 2:28 AM,0.79,64590
2527985475672528668,11/6/15 12:30 PM,49.99,35590
1284993697499300337,11/7/15 7:56 PM,2.99,73126
850551656937564524,11/8/15 7:32 AM,39.99,73854
3975731941478965428,11/10/15 2:15 AM,76.07839,58984
3694551017909297690,10/18/15 1:28 AM,1.49,75106
515759903812960670,10/19/15 7:46 PM,14.91794,57414
2543322170700815711,10/24/15 9:17 PM,9.99,35514
2837277741584553897,10/29/15 8:58 PM,24.99,75966
2146469976137171276,10/30/15 4:04 AM,2.99,58981
673653841556935428,11/3/15 12:20 AM,14.99,66642
3017338874307821755,11/3/15 9:26 AM,59.99,76782
512224954035985995,11/4/15 5:44 AM,5.49,532
3638634641377753217,11/10/15 5:24 PM,17.99,35589
3648586205680984444,11/11/15 9:50 PM,19.99,61885
2557462311882062592,11/14/15 3:16 AM,11.40529,32136
85578920088729039,11/14/15 9:34 PM,1.99,45957
455604308962748076,11/15/15 3:22 AM,1.99,75970
4212537538064738926,11/15/15 1:42 AM,17.99,35589
968448954833642072,10/26/15 10:47 PM,5.99,76414
3146255296969510896,10/31/15 9:11 PM,39.99,72619
111807985640666137,11/3/15 3:30 AM,1.49,53322
237749820421174836,11/10/15 6:09 PM,4.99,74475
2857675252062283888,11/11/15 11:57 PM,17.99,35589
2477808943995196166,10/18/15 8:53 PM,1.99,61894
2978630155243519229,10/25/15 10:05 PM,19.99,74091
2115446151979024291,10/24/15 5:12 PM,1.6031,76497
335123208984228768,10/31/15 2:40 AM,49.99,68187
4513244742333622074,11/6/15 5:30 AM,9.99,35514
1893365527552022535,11/8/15 7:15 PM,5.99,418
4353155796621934497,11/10/15 4:50 PM,7.60099,35514
4499110747283629193,11/11/15 9:40 PM,17.99,35589
1339890851014070044,11/14/15 11:09 PM,19.99,74091
1865547190913942222,11/15/15 2:18 AM,49.99,35590
3735690569058548460,10/20/15 6:24 AM,9.99,71998
3007660629091537518,10/21/15 4:29 PM,15.99,66646
2512716031389052236,10/29/15 12:28 AM,9.99,58978
1780211121670091187,11/15/15 9:47 PM,1.99,26766
581784867824565321,10/19/15 10:23 PM,149.99,70170
4428310750647506484,10/24/15 3:40 PM,2.97762,39231
1093335541212227644,10/22/15 7:34 PM,59.99,68179
2844840228749667474,10/25/15 8:18 PM,59.99,76539
2020110710400664295,10/30/15 5:17 PM,9.69405,73125
623646678967988251,11/3/15 9:00 PM,9.99,35514
2680445754246359230,11/4/15 2:10 AM,9.88357,74335
3382252979448811452,11/6/15 1:19 AM,9.99,75961
2821026682770718235,11/7/15 3:56 PM,1.99,58980
2923723009984592084,11/9/15 4:11 PM,19.99,58978
4036255012150743501,11/9/15 4:09 AM,49.99,35590
3704301316730381283,11/12/15 6:15 PM,19.99,71794
3942385632624620443,11/13/15 10:40 PM,59.99,76938
1565118857389604969,10/21/15 6:26 PM,1.48508,71343
1432803167898133957,10/25/15 5:44 PM,1.85821,73123
1188712331427222557,10/18/15 8:12 PM,9.99,75799
3084698413121567404,10/29/15 6:56 PM,9.99,46218
2695652307641208057,10/29/15 10:59 PM,9.99,74475
3311160317187457923,10/30/15 9:59 PM,3.35075,73123
346585958188333537,11/1/15 12:52 AM,1.99,49389
4606869198067927522,11/2/15 8:26 PM,119.99,58984
868730184404545136,11/4/15 9:30 AM,19.99,61885
2486028785032331147,11/7/15 2:06 AM,17.99,35589
820316576686550686,11/9/15 1:20 AM,49.99,35590
2070811684961264425,11/8/15 3:45 PM,59.99,71577
631071380819349500,11/14/15 10:23 AM,49.99,35590
1166940979960440203,11/14/15 12:48 AM,3.41626,73123
2988222094587238066,10/20/15 12:34 AM,7.99,20428
3395618258913680397,10/25/15 11:39 PM,3.99,76542
1791867561988269455,10/28/15 2:41 AM,59.99,66454
1264794703582601276,10/31/15 1:23 AM,9.99,58978
160197814986551894,11/3/15 1:29 AM,1.51411,447
4375961298375517514,11/3/15 2:34 AM,3.37532,378
4607616431333812733,11/5/15 4:43 PM,59.99,67036
1215998857367584870,11/11/15 3:12 AM,9.99,74089
3423619105760341757,11/11/15 3:39 PM,38.03539,35590
3115288878729379743,10/23/15 3:35 PM,1.99,71338
2577650411458727056,10/22/15 8:34 PM,59.99,73284
954760483628994606,10/27/15 2:50 PM,9.99,35514
2631737057408564336,11/1/15 4:29 AM,4.99,75961
4192867253013382534,11/6/15 2:36 AM,2.99,58977
2155742378092713190,11/6/15 11:29 PM,17.99,35589
3121030442226078827,11/15/15 12:47 AM,44.99,74599
528500541234533521,10/23/15 5:58 PM,19.99,72261
2846300975397941510,10/26/15 9:19 PM,4.99,75961
4218662218805652981,10/18/15 8:39 PM,8,72268
2522463025398762883,10/27/15 7:15 PM,39.99,74089
2029611466692846743,10/30/15 4:03 AM,2.99,76605
589041087533227859,10/31/15 2:41 AM,85.81359,67038
3057327064690208388,11/9/15 3:50 AM,17.99,35589
3586524942097582909,11/8/15 6:40 AM,3.03583,60348
984485517175161547,11/13/15 6:28 PM,59.99,76876
1909632984598748917,10/19/15 7:29 PM,7.45524,35514
696512767146875764,10/21/15 4:25 AM,5.21643,76486
3955004545116723417,10/27/15 12:45 AM,49.99,49393
3754208547037246728,11/2/15 7:50 PM,14.99,63864
182502058475244035,11/4/15 2:04 AM,1.99,67440
3120014490359910679,11/6/15 12:20 AM,0.99,71926
608059414306488301,11/15/15 11:55 PM,19.99,65596
843209777303585981,10/20/15 4:11 AM,39.99,73854
3080000316001020358,10/21/15 1:38 PM,9.99,37771
2398690211741433077,10/22/15 3:12 AM,1.99,6472
4188975263236691028,10/31/15 4:40 PM,19.99,61885
4498141256228080945,10/31/15 2:57 PM,17.99,35589
3316389704895723997,11/5/15 4:12 AM,3.41626,73123
3405475256903591280,11/6/15 12:09 AM,99.99,67038
3461212819900222626,11/6/15 6:57 AM,49.99,35590
2932544461141254189,11/10/15 10:40 AM,47.99,58894
4577990803384936153,10/25/15 3:27 AM,9.99,74475
2210960055295104237,10/23/15 12:29 AM,0.99,76485
2687114387768202922,10/23/15 10:23 PM,1.99,67440
3205244121310546852,10/24/15 12:06 AM,7.99,42784
3479398772647268222,10/23/15 10:09 PM,59.69414,76539
2836903693432814836,10/29/15 1:03 AM,14.99,73372
3159539151008501343,10/29/15 1:05 AM,14.99,28194
1307635836960112493,11/15/15 3:53 PM,19.99,72261
3191800471851107720,11/16/15 2:21 AM,3.99,76954
540485608975936716,10/22/15 12:43 AM,1.99,76497
2417438132937148251,10/22/15 9:21 PM,6.99,73122
1116287178580146444,10/22/15 4:39 PM,9.99,35514
2542696508369009352,10/23/15 1:31 PM,9.99,75961
226431338058588210,10/27/15 4:43 AM,4.99,75961
1592469305219363445,10/29/15 12:43 AM,4.99,75961
4059503695934110656,11/2/15 10:07 PM,59.99,74637
1140413706593076004,11/3/15 4:07 PM,4.02752,73941
121309588176525243,11/7/15 7:10 PM,15.20959,76573
768443719254844508,11/9/15 8:16 AM,3.49,75969
4403960249918693297,11/10/15 4:52 PM,9.99,74089
3953825091939085910,11/14/15 9:35 AM,69.99,76782
4341331456797151047,10/19/15 10:51 PM,24.99,75966
1158924135757618670,10/21/15 1:22 AM,59.99,73848
870888899855185702,10/24/15 3:20 PM,9.99,74335
1101151530101757329,10/26/15 5:31 PM,7.45524,75961
3978970135280652054,10/21/15 8:38 PM,1.99,76497
3576203381100147024,11/1/15 4:33 AM,3.99,63321
907951280295709884,11/4/15 1:49 AM,9.99,74475
3599725464783121139,11/5/15 10:00 PM,38.03539,35590
3576203381100147024,11/16/15 5:28 AM,59.99,66454
2556040235523790460,10/25/15 11:21 PM,1.6031,76497
1633688863175910654,10/21/15 2:04 PM,35.99,65994
2864652765623198092,10/24/15 4:08 PM,1.10737,72609
2066605253748293342,10/27/15 5:10 AM,14.91794,75960
979930915398450908,11/1/15 12:33 PM,4.99,63151
2382577133548120404,11/1/15 6:11 PM,4.99,70902
3954902412575962410,11/5/15 6:27 PM,1.99,57957
2854640594363982793,11/8/15 11:19 PM,19.99,40564
3200262567550973498,11/9/15 9:19 PM,60.86119,71577
3704358683665059744,11/15/15 7:08 AM,1.49,76923
568334052036571748,10/20/15 5:18 AM,9.69405,73125
1582664388378017838,10/22/15 6:46 PM,6.70897,73122
645254579595829950,10/24/15 4:07 AM,8.99,1102
2656519520667757092,10/24/15 1:39 AM,1.99,33354
920245188411322033,10/25/15 8:25 PM,39.99,69135
371443005633358585,10/26/15 8:35 PM,9.99,75961
3445396921611872872,10/24/15 7:02 PM,55.96279,72978
2177197440744518226,10/26/15 6:19 AM,37.99,72492
1700426809375061718,10/27/15 2:57 AM,59.99,75963
3723923608662122686,10/27/15 3:56 AM,0.73881,60439
724353361636348372,10/30/15 8:52 PM,5.99,76414
2388210801541945158,11/1/15 5:58 PM,2.99,76539
3035911456266697571,11/7/15 1:57 AM,3.49,73123
1800180819888996255,11/12/15 8:31 AM,17.49,74335
1622304069711529411,11/14/15 6:04 AM,9.99,58978
3778728136294669460,11/16/15 2:23 AM,4.99,74088
4078450691110715703,10/18/15 4:34 PM,19.99,71578
85950578311345257,10/20/15 8:58 PM,2.99,76453
4158687096678245718,11/8/15 2:37 AM,1.99,6361
1368809283026924063,11/15/15 3:46 PM,9.99,35514
2627964197929733423,10/21/15 9:10 PM,17.99,35589
1083519234946633666,10/27/15 5:19 AM,4.84329,74335
3859430059897676386,10/27/15 11:40 PM,1.5,2944
574229288172713509,11/1/15 12:54 AM,3.99,66460
3596559543656409990,10/31/15 9:40 PM,49.99,35590
186324430645662342,11/2/15 12:31 AM,59.99,73804
1895577096622993724,11/6/15 12:19 AM,1.89454,73123
3176978094613480780,11/10/15 12:49 AM,59.7606,74335
3961262416304286085,11/11/15 1:04 AM,83.99,66459
4084209922567921577,10/24/15 1:16 AM,1.99,26766
3585516828295655117,11/4/15 9:02 PM,119.99,75795
3809690652275919522,11/5/15 7:25 AM,59.99,76782
776408736155953953,11/7/15 8:10 PM,1.99,249
3105271483137730324,10/18/15 11:06 PM,1.51677,42432
163826977183948004,10/20/15 8:05 AM,17.99,35589
1246129697465165545,10/20/15 2:50 AM,9.99,35514
638125149136821565,10/29/15 12:01 AM,1.99,17269
1772289177657651643,10/30/15 10:41 PM,99.99,74086
2712241347939655173,10/30/15 10:41 PM,19.99,46605
2830037601996387819,10/30/15 7:40 PM,4.99,75961
1193863021459026052,11/2/15 9:44 PM,2.99,76462
2182266294953233622,11/5/15 6:31 PM,39.99,67440
3925764794424517205,11/7/15 12:13 PM,19.99,73243
1812290905622640390,11/8/15 9:41 PM,2.99,71406
2370100338391039000,11/10/15 12:28 AM,59.99,71577
3272892691412312424,10/26/15 8:40 PM,1.48508,66351
668700797789398075,10/25/15 6:49 PM,3.99,76518
264401229388415108,10/27/15 3:44 AM,19.99,72261
939215040429422244,10/27/15 5:02 AM,59.69414,76539
1131161350305868132,10/27/15 1:46 AM,19.99,75960
68016149840465024,10/29/15 2:10 AM,37.30604,35590
349703386676658221,10/29/15 11:58 PM,1.48508,76497
4013863406481454514,10/30/15 2:24 AM,3,55371
2230467714095797463,11/5/15 2:16 AM,39.99,74089
4396047474911469690,11/6/15 3:08 AM,99.99,67038
2646062564767000277,11/7/15 12:17 AM,59.73722,76876
4210465687908495411,11/7/15 7:42 PM,4.99,53463
390407637280828663,11/8/15 5:06 PM,3.41626,73123
977985835445862261,11/11/15 9:23 AM,9.99,37771
4166603306954016489,11/13/15 6:32 AM,49.99,67756
3297520184673567349,11/14/15 2:48 AM,38.03539,67036
